726;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1903;high;low;low;low;low;low;low;true;true;true;true;true;true
1289;high;low;low;low;low;low;low;true;true;true;true;true;true
2854;high;low;low;low;high;low;high;true;true;true;true;true;true
2489;high;low;low;low;low;low;low;true;true;true;false;true;true
3210;medium;high;low;high;medium;low;low;true;true;true;true;true;true
4331;low;high;high;low;high;low;high;false;true;false;true;false;false
3128;medium;low;low;low;low;low;high;true;true;false;true;true;true
3250;medium;low;low;low;low;low;low;true;true;true;true;true;true
404;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
2794;high;low;low;low;low;low;low;false;true;true;true;true;true
2117;high;low;low;low;low;low;low;false;true;false;true;true;true
4148;low;high;high;high;high;low;high;true;false;true;true;true;false
2737;high;low;low;low;high;low;high;true;true;true;true;true;true
3083;medium;low;low;low;low;low;low;true;true;true;false;true;true
718;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3595;medium;low;low;low;high;low;high;true;true;true;true;true;true
2136;high;high;low;high;low;low;low;false;true;false;true;true;true
251;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1683;high;low;low;low;low;low;low;true;true;true;true;true;true
811;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2668;high;low;low;low;low;low;low;false;true;false;false;true;true
73;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3375;medium;high;low;high;low;low;low;true;true;true;true;true;true
1809;high;low;low;low;low;low;low;true;true;true;true;true;true
1905;high;low;low;low;low;low;low;true;true;true;true;true;true
2838;high;low;low;low;low;low;low;true;true;true;true;true;true
2164;high;low;low;low;low;low;low;true;true;true;true;true;true
3169;medium;high;low;high;low;low;low;false;true;false;true;true;true
1757;high;low;low;low;low;low;low;true;true;true;true;true;true
6;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3046;medium;low;low;low;high;low;high;true;true;true;true;true;true
721;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3698;low;high;high;high;high;low;high;false;true;false;true;true;false
1365;high;low;low;low;low;low;low;true;true;true;true;true;true
2037;high;low;low;low;low;low;low;true;true;true;true;true;true
3458;medium;high;high;low;high;low;high;true;true;true;false;true;false
3885;low;high;high;high;high;low;high;true;false;false;true;false;false
737;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2741;high;low;low;low;low;low;low;true;true;true;true;true;true
3806;low;low;low;low;high;low;high;true;true;true;false;true;true
1904;high;low;low;low;low;low;low;true;true;true;true;true;true
1077;veryHigh;high;low;high;low;low;low;true;true;true;true;true;true
3217;medium;low;low;low;medium;low;low;true;true;true;true;true;true
3023;medium;low;low;low;low;low;low;false;true;false;false;true;true
305;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3351;medium;high;low;high;low;low;low;true;true;true;false;true;true
410;veryHigh;low;low;low;low;low;low;false;true;false;false;true;true
3922;low;high;high;high;high;low;low;true;true;false;false;true;false
1348;high;low;low;low;low;low;low;true;true;true;true;true;true
4191;low;high;high;low;high;low;high;false;true;false;false;true;false
2637;high;low;low;low;medium;low;low;false;true;false;false;true;true
4194;low;high;low;high;high;low;high;false;true;true;false;true;false
4738;low;high;high;high;high;low;low;false;false;false;false;true;false
1349;high;low;low;low;low;low;low;true;true;true;true;true;true
4621;low;high;high;low;low;low;low;false;true;false;true;true;false
883;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
428;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
939;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3219;medium;low;low;low;low;low;low;true;true;true;true;true;true
4136;low;low;low;low;high;low;high;false;true;false;true;true;false
4161;low;low;low;low;high;low;high;true;true;false;true;true;false
4508;low;high;low;high;high;low;high;true;true;true;false;true;false
1015;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
622;veryHigh;low;low;low;high;low;high;false;true;false;true;true;true
1334;high;low;low;low;low;low;low;false;true;false;true;true;true
1883;high;low;low;low;low;low;low;true;true;true;true;true;true
3424;medium;high;low;high;low;low;low;true;true;false;true;true;true
4627;low;high;low;high;high;low;high;false;true;true;true;true;false
559;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
937;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
616;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1483;high;low;low;low;low;low;low;true;true;true;true;true;true
3900;low;low;low;low;low;low;low;true;true;true;false;true;false
1517;high;low;low;low;low;low;low;true;true;true;true;true;true
4909;low;high;high;high;high;low;high;true;false;false;false;true;false
1567;high;low;low;low;low;low;low;true;true;true;true;true;true
2510;high;high;low;high;low;low;low;true;true;true;false;true;true
1608;high;low;low;low;low;low;low;true;true;true;true;true;true
986;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1247;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
575;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4478;low;high;high;high;high;low;high;false;true;false;true;false;false
2788;high;low;high;low;low;low;low;false;true;false;true;true;true
2131;high;low;low;low;low;low;low;true;true;true;true;true;true
2724;high;low;low;low;low;low;low;true;true;true;true;true;true
3089;medium;low;low;low;low;low;low;true;true;true;false;true;true
2663;high;low;low;low;high;low;high;false;true;false;true;true;true
4542;low;medium;high;low;high;low;high;true;true;false;false;true;false
162;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3609;medium;low;low;low;high;low;high;true;true;false;true;true;true
3634;medium;low;low;low;high;low;high;false;true;false;true;true;true
2477;high;low;low;low;low;low;low;false;true;false;true;true;true
1143;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
266;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
2185;high;low;low;low;medium;low;low;true;true;true;true;true;true
1368;high;low;low;low;low;low;low;true;true;true;true;true;true
1877;high;low;low;low;low;low;low;true;true;true;true;true;true
3548;medium;high;low;high;low;low;low;true;true;true;true;true;true
2293;high;low;low;low;low;low;low;true;true;true;true;true;true
2947;high;low;low;low;low;low;low;true;true;true;false;true;true
1210;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3031;medium;low;low;low;medium;low;low;true;true;true;true;true;true
4490;low;high;high;high;low;low;low;true;true;false;true;true;false
1253;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2392;high;low;low;low;low;low;low;true;true;true;true;true;true
2736;high;low;low;low;low;low;low;true;true;true;true;true;true
159;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
873;veryHigh;medium;low;high;low;low;low;true;true;true;true;true;true
389;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3918;low;high;high;high;high;low;high;true;true;true;false;true;false
4271;low;high;high;high;low;low;low;true;false;false;true;false;false
2723;high;low;low;low;low;low;low;true;true;true;true;true;true
3084;medium;low;low;low;low;low;low;true;true;false;true;true;true
2241;high;low;low;low;medium;low;low;false;true;false;true;true;true
4457;low;high;high;high;high;low;high;true;false;false;true;false;false
1520;high;low;low;low;low;low;low;true;true;true;true;true;true
4853;low;high;high;high;high;low;low;true;false;true;false;false;false
1213;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2973;high;medium;low;high;low;low;low;true;true;true;true;true;true
829;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3526;medium;high;high;low;low;low;low;false;true;false;true;true;false
2016;high;high;low;high;low;low;low;true;true;true;true;true;true
3568;medium;high;low;high;low;low;low;false;true;false;false;true;true
1421;high;low;low;low;low;low;low;true;true;true;true;true;true
4501;low;high;high;low;high;low;high;false;false;true;false;true;false
958;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3904;low;low;low;low;high;low;high;true;true;true;true;true;true
2826;high;high;low;high;low;low;low;true;true;true;true;true;true
3671;medium;low;low;low;high;low;low;false;true;true;false;true;false
4025;low;high;low;high;low;low;low;false;true;false;false;true;false
4509;low;high;high;high;high;low;high;false;false;false;true;false;false
4339;low;high;high;high;high;low;high;false;true;false;true;false;false
3796;low;high;high;low;high;low;high;true;true;false;false;false;false
2673;high;low;low;low;high;low;high;true;true;true;true;true;true
820;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
140;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3788;low;medium;low;high;low;low;low;true;true;true;false;true;true
867;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4203;low;high;high;high;high;low;high;false;true;false;true;true;false
4446;low;high;high;high;low;low;low;false;true;false;true;false;false
2928;high;low;high;low;low;low;low;true;true;true;true;true;true
678;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
385;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1170;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1314;high;low;low;low;low;low;low;true;true;true;true;true;true
1544;high;low;low;low;low;low;low;true;true;true;true;true;true
2323;high;high;low;high;low;low;low;true;true;true;true;true;true
4534;low;high;high;high;high;low;high;true;true;false;true;true;false
996;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1057;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3377;medium;high;high;high;low;low;low;true;true;true;true;true;false
4351;low;high;high;low;medium;low;low;false;true;false;true;false;false
1878;high;low;low;low;low;low;low;true;true;true;true;true;true
4291;low;high;high;high;medium;low;low;true;false;false;false;true;false
1555;high;low;low;low;low;low;low;true;true;true;true;true;true
2505;high;low;low;low;medium;low;low;true;true;true;true;true;true
3971;low;low;low;low;high;low;high;false;true;false;false;true;false
2123;high;low;low;low;low;low;low;false;true;false;false;true;true
1680;high;low;low;low;low;low;low;true;true;true;true;true;true
3443;medium;low;low;low;low;low;low;true;true;true;false;true;true
1658;high;low;low;low;low;low;low;true;true;true;true;true;true
2452;high;low;low;low;low;low;low;true;true;false;true;true;true
1819;high;low;low;low;low;low;low;true;true;true;true;true;true
836;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2387;high;low;low;low;low;low;low;true;true;true;true;true;true
2563;high;low;high;high;medium;low;low;true;true;true;true;true;true
1374;high;low;low;low;low;low;low;true;true;true;true;true;true
2596;high;low;low;low;low;low;low;true;true;true;true;true;true
4350;low;high;high;high;high;low;high;true;true;false;false;false;false
2572;high;low;low;low;low;low;low;true;true;true;true;true;true
2051;high;medium;low;high;low;low;low;true;true;true;true;true;true
2847;high;low;low;low;low;low;low;true;true;false;true;true;true
3484;medium;low;low;low;high;low;high;false;false;false;true;true;true
2811;high;low;low;low;low;low;low;false;true;true;true;true;true
2194;high;high;low;high;low;low;low;true;true;true;true;true;true
2612;high;low;low;low;low;low;low;true;true;true;true;true;true
4356;low;high;high;high;high;low;high;false;true;true;true;false;false
2995;high;low;low;low;low;low;low;true;true;true;false;true;true
377;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3238;medium;low;low;low;low;low;low;false;true;false;true;true;true
3596;medium;high;high;high;high;low;high;true;true;false;true;false;false
1460;high;low;low;low;low;low;low;true;true;true;true;true;true
2915;high;low;low;low;low;low;low;true;true;true;false;true;true
3676;medium;high;low;high;high;low;high;true;true;true;true;true;true
1350;high;low;low;low;low;low;low;true;true;true;true;true;true
4304;low;low;low;low;high;low;high;false;true;false;false;true;false
480;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
636;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2653;high;low;low;low;low;low;low;true;true;true;false;true;true
1805;high;low;low;low;low;low;low;true;true;true;true;true;true
4448;low;high;high;high;high;low;high;false;true;false;true;false;false
1160;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2205;high;low;low;low;low;low;low;true;true;true;true;true;true
2626;high;low;low;low;high;low;high;false;true;false;true;true;true
573;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1394;high;low;low;low;low;low;low;true;true;true;true;true;true
1232;veryHigh;low;low;low;medium;low;low;true;true;true;true;true;true
1992;high;low;low;low;low;low;low;false;true;false;true;true;true
969;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
749;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2266;high;high;low;high;low;low;low;true;true;true;true;true;true
2815;high;low;low;low;medium;low;low;false;true;false;true;true;true
3906;low;high;high;high;high;low;high;false;false;false;true;true;false
1619;high;low;low;low;low;low;low;true;true;true;true;true;true
1735;high;low;low;low;low;low;low;true;true;true;true;true;true
1482;high;low;low;low;low;low;low;true;true;true;true;true;true
20;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3664;medium;high;high;low;low;low;low;false;true;false;false;true;false
920;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4029;low;high;high;high;high;low;high;true;true;false;true;true;false
4814;low;high;low;high;high;low;high;true;true;false;true;true;false
1986;high;low;low;low;high;low;high;true;true;true;true;true;true
4641;low;high;high;high;high;low;high;false;true;false;false;false;false
2509;high;low;low;low;high;low;high;true;true;true;true;true;true
3402;medium;low;low;low;high;low;high;false;true;false;true;true;true
1153;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3003;medium;low;low;low;low;low;low;true;true;true;false;true;true
803;veryHigh;medium;low;high;low;low;low;false;true;false;true;true;true
951;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
959;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3748;low;low;low;low;medium;low;low;false;true;false;true;true;true
1976;high;high;low;high;low;low;low;false;true;false;true;true;true
1382;high;low;low;low;low;low;low;true;true;true;true;true;true
2813;high;low;low;low;high;low;high;false;true;false;true;true;true
4069;low;high;high;high;high;low;high;true;true;true;false;true;false
2096;high;low;low;low;low;low;low;true;true;true;true;true;true
1048;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4393;low;high;high;high;high;low;high;false;true;false;true;true;false
4143;low;high;low;high;high;low;high;true;true;true;true;true;false
1822;high;low;low;low;low;low;low;true;true;false;true;true;true
63;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1393;high;low;low;low;low;low;low;true;true;true;true;true;true
400;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
203;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1411;high;low;low;low;low;low;low;true;true;true;true;true;true
1672;high;low;low;low;low;low;low;true;true;true;true;true;true
335;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3240;medium;low;low;low;low;low;low;true;true;true;false;true;true
4834;low;high;high;low;high;high;high;false;true;false;true;false;false
1305;high;low;low;low;low;low;low;true;true;true;true;true;true
4347;low;high;high;high;high;low;high;true;true;false;true;true;false
2611;high;low;low;low;low;low;low;true;true;true;true;false;true
3406;medium;low;low;low;high;low;high;true;true;true;true;true;false
863;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4110;low;low;low;low;high;low;high;true;true;true;true;true;true
2958;high;low;low;low;high;low;high;true;true;true;true;true;true
4743;low;high;high;high;high;low;high;true;true;false;false;true;false
1051;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
498;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3160;medium;low;low;low;high;low;high;true;true;true;false;true;true
388;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4698;low;high;high;high;high;low;high;true;false;false;true;true;false
1325;high;low;low;low;low;low;low;true;true;true;true;true;true
2208;high;low;low;low;high;low;high;true;true;true;true;true;true
3824;low;high;high;high;high;low;high;true;true;true;true;false;false
1523;high;low;low;low;low;low;low;true;true;true;true;true;true
3320;medium;low;low;low;low;low;low;false;false;false;true;true;true
3559;medium;low;low;low;low;low;low;false;true;true;false;true;true
3442;medium;low;low;low;high;low;high;true;true;true;true;true;true
2786;high;low;low;low;low;low;low;true;true;true;true;true;true
4612;low;high;high;low;high;low;low;false;true;false;false;false;false
1438;high;low;low;low;low;low;low;true;true;true;true;true;true
3269;medium;low;low;low;low;low;low;true;true;false;true;true;true
2656;high;low;low;low;low;low;low;true;true;false;true;true;true
108;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4720;low;high;high;high;high;low;high;true;false;false;true;true;false
3474;medium;low;low;low;low;low;low;true;true;true;false;true;true
1030;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2176;high;low;low;low;high;low;high;true;true;true;true;true;true
1678;high;low;low;low;low;low;low;true;true;true;true;true;true
3599;medium;low;low;low;medium;low;low;true;true;true;true;true;true
1086;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2337;high;low;low;low;low;low;low;true;true;false;true;true;true
2219;high;low;low;low;low;low;low;false;true;false;false;true;true
4787;low;high;low;high;high;low;low;true;true;false;false;true;false
3080;medium;medium;low;high;medium;low;low;true;true;true;true;true;true
405;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
409;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1321;high;low;low;low;low;low;low;true;true;true;true;true;true
1139;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2921;high;low;low;low;high;low;high;true;true;true;true;true;true
2700;high;low;low;low;low;low;low;true;true;true;true;true;true
3301;medium;high;high;high;low;low;low;true;true;true;true;false;true
4020;low;high;high;low;medium;low;low;false;true;false;false;true;false
1024;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3685;medium;high;high;low;high;low;high;true;false;false;true;false;false
1785;high;low;low;low;low;low;low;true;true;true;true;true;true
1014;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4343;low;high;high;high;medium;low;low;false;false;false;false;false;false
4348;low;high;high;high;high;low;high;true;false;false;true;false;false
2479;high;low;low;low;low;low;low;true;true;true;true;true;true
4237;low;low;low;low;high;low;low;true;true;false;false;true;false
3864;low;low;low;low;low;low;low;false;false;false;true;true;true
1571;high;low;low;low;low;low;low;true;true;true;true;true;true
491;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
3799;low;medium;high;low;low;low;low;false;true;false;true;true;false
2754;high;low;low;low;low;low;low;true;true;true;false;true;true
2761;high;low;low;low;low;low;low;false;true;false;true;true;true
1115;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1682;high;low;low;low;low;low;low;true;true;true;true;true;true
712;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
513;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1827;high;low;low;low;low;low;low;true;true;true;true;true;true
4247;low;low;low;low;low;low;low;true;false;true;false;true;true
3757;low;high;high;high;low;low;low;false;false;false;false;true;false
207;veryHigh;medium;low;high;low;low;low;false;true;false;true;true;true
4611;low;high;high;low;high;low;low;false;false;false;false;true;false
3602;medium;low;low;low;low;low;low;false;true;false;false;true;true
830;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3376;medium;low;low;low;low;low;low;true;true;true;false;true;true
2262;high;low;low;low;medium;low;low;true;true;true;true;true;true
3053;medium;low;low;low;low;low;low;true;true;false;true;true;true
4055;low;high;high;high;high;low;high;false;true;true;true;true;false
2448;high;low;low;low;low;low;low;true;true;true;true;true;true
2962;high;low;low;low;low;low;low;true;true;true;true;true;true
3567;medium;low;low;low;low;low;low;true;true;true;false;true;true
2670;high;low;low;low;low;low;low;false;true;false;false;true;true
2516;high;low;low;low;low;low;low;true;true;true;false;true;true
35;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
903;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4421;low;high;high;low;high;low;low;true;true;false;false;true;false
3059;medium;low;low;low;low;low;low;true;true;true;true;true;true
195;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
175;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
27;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3430;medium;low;low;low;low;low;low;true;true;true;false;true;true
2706;high;low;low;low;high;low;high;true;false;true;true;true;true
225;veryHigh;low;low;low;low;low;low;true;true;false;true;true;true
2584;high;medium;low;high;medium;low;low;true;true;true;true;true;true
2020;high;low;low;low;medium;low;low;true;true;true;true;false;true
2739;high;low;low;low;low;low;low;true;true;true;true;true;true
4878;low;high;high;low;low;low;low;false;true;false;true;true;false
1709;high;low;low;low;low;low;low;true;true;true;true;true;true
4660;low;high;high;high;high;low;high;true;true;false;false;true;false
3491;medium;low;low;low;low;low;low;false;true;false;false;true;true
3812;low;high;high;low;medium;low;low;true;true;false;false;false;false
3202;medium;low;low;low;low;low;low;false;true;false;true;true;true
672;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1205;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3156;medium;low;high;high;low;low;low;true;true;true;true;true;true
3523;medium;low;low;low;high;high;low;true;true;true;true;true;true
1834;high;low;low;low;low;low;low;true;true;true;true;true;true
321;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
354;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
2283;high;medium;low;high;high;low;high;false;true;false;true;true;true
1331;high;low;low;low;low;low;low;true;true;true;true;true;true
4512;low;high;high;high;high;low;high;true;true;false;true;false;false
3099;medium;low;low;low;low;low;low;true;true;true;true;true;true
3133;medium;low;high;low;low;low;low;false;true;false;true;true;true
3338;medium;high;low;high;low;low;low;true;true;false;true;true;true
2989;high;medium;low;high;low;low;low;true;true;true;true;true;true
4083;low;high;high;high;low;low;low;true;false;false;true;false;false
998;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
50;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2907;high;low;low;low;low;low;low;true;true;true;false;true;true
4769;low;high;low;high;high;low;high;false;true;true;false;true;false
3533;medium;low;high;low;low;low;low;true;true;true;false;true;true
965;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3381;medium;low;low;low;high;low;high;true;true;true;true;true;true
1585;high;low;low;low;low;low;low;true;true;true;true;false;true
23;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2500;high;low;low;low;low;low;low;true;true;true;true;true;true
192;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4632;low;high;high;low;high;low;high;false;true;true;false;false;false
1108;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3404;medium;low;low;low;low;low;low;false;false;false;true;true;true
3399;medium;low;low;low;low;low;low;true;true;true;false;true;true
3927;low;high;low;high;low;low;low;false;false;false;false;true;false
1398;high;low;low;low;low;low;low;true;true;true;true;true;true
105;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4263;low;high;high;high;low;low;low;false;true;true;false;true;false
2327;high;low;low;low;high;low;high;false;true;false;true;true;true
1079;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4533;low;high;high;low;high;low;high;true;true;false;false;false;false
1278;veryHigh;low;low;low;high;low;high;true;true;true;true;true;true
3131;medium;low;low;low;low;low;low;true;true;true;true;true;true
3151;medium;low;low;low;low;low;low;false;true;false;false;true;true
2952;high;low;low;low;high;low;high;true;true;true;true;true;true
107;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3006;medium;low;low;low;high;low;high;true;true;false;true;true;true
213;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
1577;high;low;low;low;low;low;low;true;true;true;true;true;true
1872;high;low;low;low;low;low;low;true;true;true;true;true;true
1129;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1576;high;low;low;low;low;low;low;true;true;true;true;true;true
2366;high;low;low;low;low;low;low;true;true;true;true;true;true
1292;high;low;low;low;low;low;low;true;true;true;true;true;true
1732;high;low;low;low;low;low;low;true;true;true;true;true;true
4515;low;high;low;high;high;low;high;false;true;true;true;true;false
4711;low;high;high;low;high;low;high;true;true;true;false;false;false
430;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4309;low;high;low;high;high;low;high;true;true;true;false;true;true
4754;low;high;high;high;high;low;high;false;true;false;true;false;false
2909;high;low;low;low;low;low;low;true;true;true;false;true;true
2193;high;low;low;low;low;low;low;true;true;true;true;true;true
1874;high;low;low;low;medium;low;low;true;true;true;true;true;true
1960;high;low;low;low;low;low;low;true;true;true;true;true;true
723;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4871;low;high;high;high;high;low;high;true;true;false;false;true;false
4424;low;high;high;high;low;low;low;false;false;false;true;true;false
4162;low;high;high;low;high;low;high;false;true;false;false;false;false
1080;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2409;high;high;low;high;high;low;high;true;true;true;true;true;true
3254;medium;high;low;high;low;low;low;true;true;true;true;true;true
4081;low;high;high;high;high;low;high;false;false;false;false;true;false
2525;high;low;low;low;high;low;high;true;true;true;true;true;true
2683;high;low;low;low;low;low;low;true;true;true;false;true;true
1641;high;low;low;low;low;low;low;true;true;true;true;true;true
1812;high;low;low;low;low;low;low;true;true;true;true;true;true
4689;low;high;high;high;high;low;high;false;true;true;true;true;false
1539;high;low;low;low;low;low;low;true;true;true;true;true;true
1659;high;low;low;low;low;low;low;true;true;true;true;true;true
223;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
221;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
4724;low;high;high;low;low;low;low;false;true;false;false;false;false
4189;low;high;low;high;medium;low;low;false;false;false;false;true;false
4258;low;high;low;high;high;low;high;true;false;false;true;true;false
3711;low;low;low;low;low;low;low;false;true;false;true;true;true
605;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4377;low;high;high;high;high;low;high;true;false;false;false;false;false
4779;low;high;high;high;high;low;high;false;true;false;false;false;false
2853;high;low;low;low;low;low;low;true;true;true;true;true;true
1493;high;low;low;low;low;low;low;true;true;true;true;true;true
3280;medium;low;low;low;high;low;high;false;true;false;true;true;true
2157;high;high;low;high;low;low;low;true;true;true;true;true;true
67;veryHigh;low;low;low;medium;low;low;true;true;true;true;true;true
3400;medium;low;low;low;medium;low;low;false;true;false;true;true;true
4541;low;high;high;high;high;low;low;true;true;false;false;false;false
2346;high;high;low;high;low;low;low;true;true;true;true;true;true
4464;low;high;high;high;high;low;low;false;false;false;true;true;false
4213;low;high;high;high;low;low;low;false;true;false;true;false;false
3394;medium;low;low;low;low;low;low;true;true;true;false;true;true
4060;low;low;low;low;high;low;low;false;true;false;false;true;false
1392;high;low;low;low;low;low;low;true;true;true;true;true;true
415;veryHigh;low;low;low;low;low;low;false;true;false;true;true;true
46;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4381;low;high;high;high;high;low;high;true;true;true;false;false;false
2397;high;low;low;low;high;low;high;true;true;true;true;true;true
1345;high;low;low;low;low;low;low;true;true;true;true;true;true
2121;high;low;low;low;low;low;low;true;true;true;true;true;true
985;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
2601;high;low;low;low;low;low;low;true;false;true;true;true;true
2012;high;medium;high;low;low;low;low;true;true;true;true;true;true
3194;medium;low;low;low;high;low;high;true;true;true;true;true;true
4146;low;high;high;high;high;low;high;true;true;true;false;false;false
2904;high;low;low;low;low;low;low;true;true;true;true;true;true
2355;high;low;low;low;low;low;low;true;true;true;true;true;true
1194;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
4128;low;high;high;high;high;low;high;false;true;false;true;false;false
892;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
1402;high;low;low;low;low;low;low;false;true;false;true;true;true
1706;high;low;low;low;low;low;low;true;true;true;true;true;true
3134;medium;low;high;low;low;low;low;false;true;false;true;true;true
2980;high;low;low;low;medium;low;low;false;true;false;true;true;true
4268;low;medium;high;low;high;low;high;true;true;false;false;true;false
1773;high;low;low;low;low;low;low;true;true;true;true;true;true
2071;high;low;low;low;low;low;low;true;true;true;true;true;true
2913;high;low;low;low;medium;low;low;true;true;true;true;true;true
3543;medium;low;low;low;low;low;low;true;true;true;false;true;true
3952;low;high;high;low;high;low;high;true;false;false;true;true;false
977;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
768;veryHigh;low;low;low;low;low;low;true;true;true;true;true;true
3873;low;high;high;low;low;low;low;false;false;false;true;true;false
4117;low;high;high;high;high;low;high;true;false;false;true;true;false
